frequency_MHz,psd_dB
936.5605,-59.12
936.5615,-59.16
936.5625,-59.20
936.5635,-59.06
936.5645,-58.92
936.5654,-58.75
936.5664,-58.58
936.5674,-58.61
936.5684,-58.63
936.5693,-58.71
936.5703,-58.79
936.5713,-58.76
936.5723,-58.73
936.5732,-58.45
936.5742,-58.17
936.5752,-58.17
936.5762,-58.18
936.5771,-58.42
936.5781,-58.66
936.5791,-58.63
936.5801,-58.59
936.5811,-58.20
936.5820,-57.80
936.5830,-57.97
936.5840,-58.14
936.5850,-58.29
936.5859,-58.45
936.5869,-58.53
936.5879,-58.61
936.5889,-58.63
936.5898,-58.65
936.5908,-58.67
936.5918,-58.68
936.5928,-58.76
936.5938,-58.83
936.5947,-58.77
936.5957,-58.71
936.5967,-58.47
936.5977,-58.23
936.5986,-58.21
936.5996,-58.19
936.6006,-58.43
936.6016,-58.67
936.6025,-58.66
936.6035,-58.65
936.6045,-58.46
936.6055,-58.28
936.6064,-58.43
936.6074,-58.59
936.6084,-58.69
936.6094,-58.79
936.6104,-58.70
936.6113,-58.61
936.6123,-58.46
936.6133,-58.30
936.6143,-58.26
936.6152,-58.22
936.6162,-58.43
936.6172,-58.63
936.6182,-58.70
936.6191,-58.76
936.6201,-58.66
936.6211,-58.56
936.6221,-58.19
936.6230,-57.82
936.6240,-57.96
936.6250,-58.09
936.6260,-58.25
936.6270,-58.40
936.6279,-58.28
936.6289,-58.16
936.6299,-57.91
936.6309,-57.67
936.6318,-57.98
936.6328,-58.30
936.6338,-58.60
936.6348,-58.91
936.6357,-58.89
936.6367,-58.86
936.6377,-58.55
936.6387,-58.24
936.6396,-58.42
936.6406,-58.61
936.6416,-58.57
936.6426,-58.53
936.6436,-58.48
936.6445,-58.44
936.6455,-58.46
936.6465,-58.48
936.6475,-58.67
936.6484,-58.85
936.6494,-58.92
936.6504,-58.98
936.6514,-58.76
936.6523,-58.55
936.6533,-58.45
936.6543,-58.36
936.6553,-58.42
936.6562,-58.48
936.6572,-58.48
936.6582,-58.48
936.6592,-58.48
936.6602,-58.47
936.6611,-58.30
936.6621,-58.13
936.6631,-58.30
936.6641,-58.47
936.6650,-58.67
936.6660,-58.88
936.6670,-58.80
936.6680,-58.73
936.6689,-58.29
936.6699,-57.85
936.6709,-57.66
936.6719,-57.46
936.6729,-57.82
936.6738,-58.17
936.6748,-58.16
936.6758,-58.14
936.6768,-58.18
936.6777,-58.22
936.6787,-58.39
936.6797,-58.57
936.6807,-58.68
936.6816,-58.79
936.6826,-58.81
936.6836,-58.82
936.6846,-58.48
936.6855,-58.13
936.6865,-58.05
936.6875,-57.98
936.6885,-58.31
936.6895,-58.64
936.6904,-58.71
936.6914,-58.78
936.6924,-58.82
936.6934,-58.86
936.6943,-58.90
936.6953,-58.94
936.6963,-58.99
936.6973,-59.03
936.6982,-58.82
936.6992,-58.90
936.7002,-58.73
936.7012,-58.33
936.7021,-58.37
936.7031,-58.62
936.7041,-58.76
936.7051,-58.73
936.7061,-58.94
936.7070,-58.99
936.7080,-58.85
936.7090,-58.88
936.7100,-58.66
936.7109,-58.25
936.7119,-58.46
936.7129,-58.93
936.7139,-58.94
936.7148,-58.72
936.7158,-58.44
936.7168,-58.33
936.7178,-57.88
936.7188,-57.25
936.7197,-57.74
936.7207,-58.40
936.7217,-58.67
936.7227,-58.84
936.7236,-58.91
936.7246,-59.05
936.7256,-58.97
936.7266,-58.83
936.7275,-58.94
936.7285,-59.16
936.7295,-59.15
936.7305,-59.01
936.7314,-58.90
936.7324,-58.89
936.7334,-58.56
936.7344,-58.14
936.7354,-58.40
936.7363,-58.68
936.7373,-58.87
936.7383,-59.00
936.7393,-59.09
936.7402,-59.24
936.7412,-59.12
936.7422,-59.02
936.7432,-59.02
936.7441,-58.94
936.7451,-58.86
936.7461,-58.86
936.7471,-58.65
936.7480,-58.27
936.7490,-58.35
936.7500,-58.52
936.7510,-58.67
936.7520,-58.80
936.7529,-58.96
936.7539,-59.15
936.7549,-59.16
936.7559,-59.05
936.7568,-58.83
936.7578,-58.64
936.7588,-58.56
936.7598,-58.50
936.7607,-58.60
936.7617,-58.70
936.7627,-58.73
936.7637,-58.72
936.7646,-58.41
936.7656,-58.09
936.7666,-58.13
936.7676,-58.13
936.7686,-58.57
936.7695,-59.10
936.7705,-59.20
936.7715,-59.18
936.7725,-58.83
936.7734,-58.47
936.7744,-58.30
936.7754,-58.19
936.7764,-58.55
936.7773,-58.91
936.7783,-58.94
936.7793,-59.02
936.7803,-59.00
936.7812,-58.92
936.7822,-58.92
936.7832,-59.01
936.7842,-59.14
936.7852,-59.27
936.7861,-59.27
936.7871,-59.28
936.7881,-59.13
936.7891,-59.03
936.7900,-58.92
936.7910,-58.74
936.7920,-58.81
936.7930,-58.88
936.7939,-58.79
936.7949,-58.75
936.7959,-58.70
936.7969,-58.57
936.7979,-58.46
936.7988,-58.35
936.7998,-58.59
936.8008,-58.82
936.8018,-58.89
936.8027,-58.95
936.8037,-58.77
936.8047,-58.60
936.8057,-58.26
936.8066,-57.91
936.8076,-58.15
936.8086,-58.38
936.8096,-58.55
936.8105,-58.72
936.8115,-58.69
936.8125,-58.66
936.8135,-58.58
936.8145,-58.51
936.8154,-58.74
936.8164,-58.98
936.8174,-59.07
936.8184,-59.15
936.8193,-58.96
936.8203,-58.77
936.8213,-58.12
936.8223,-57.47
936.8232,-57.78
936.8242,-58.09
936.8252,-58.50
936.8262,-58.91
936.8271,-58.94
936.8281,-58.97
936.8291,-58.91
936.8301,-58.85
936.8311,-58.91
936.8320,-58.97
936.8330,-59.01
936.8340,-59.05
936.8350,-58.94
936.8359,-58.82
936.8369,-58.67
936.8379,-58.52
936.8389,-58.64
936.8398,-58.76
936.8408,-58.82
936.8418,-58.89
936.8428,-58.87
936.8438,-58.84
936.8447,-58.68
936.8457,-58.52
936.8467,-58.50
936.8477,-58.49
936.8486,-58.66
936.8496,-58.84
936.8506,-58.78
936.8516,-58.73
936.8525,-58.35
936.8535,-57.97
936.8545,-57.89
936.8555,-57.82
936.8564,-58.23
936.8574,-58.64
936.8584,-58.71
936.8594,-58.77
936.8604,-58.60
936.8613,-58.42
936.8623,-58.29
936.8633,-58.16
936.8643,-58.51
936.8652,-58.86
936.8662,-58.84
936.8672,-58.83
936.8682,-58.56
936.8691,-58.30
936.8701,-58.12
936.8711,-57.93
936.8721,-58.40
936.8730,-58.87
936.8740,-59.00
936.8750,-59.12
936.8760,-59.01
936.8770,-58.91
936.8779,-58.76
936.8789,-58.60
936.8799,-58.64
936.8809,-58.68
936.8818,-58.67
936.8828,-58.66
936.8838,-58.54
936.8848,-58.42
936.8857,-58.35
936.8867,-58.28
936.8877,-58.45
936.8887,-58.62
936.8896,-58.64
936.8906,-58.65
936.8916,-58.63
936.8926,-58.62
936.8936,-58.36
936.8945,-58.10
936.8955,-58.14
936.8965,-58.19
936.8975,-58.26
936.8984,-58.33
936.8994,-58.30
936.9004,-58.28
936.9014,-58.07
936.9023,-57.87
936.9033,-58.17
936.9043,-58.46
936.9053,-58.60
936.9062,-58.74
936.9072,-58.54
936.9082,-58.35
936.9092,-57.77
936.9102,-57.19
936.9111,-57.48
936.9121,-57.77
936.9131,-58.08
936.9141,-58.40
936.9150,-58.45
936.9160,-58.51
936.9170,-58.44
936.9180,-58.37
936.9189,-58.47
936.9199,-58.57
936.9209,-58.71
936.9219,-58.85
936.9229,-58.72
936.9238,-58.59
936.9248,-58.33
936.9258,-58.06
936.9268,-57.98
936.9277,-57.90
936.9287,-57.96
936.9297,-58.03
936.9307,-58.12
936.9316,-58.22
936.9326,-58.05
936.9336,-57.88
936.9346,-57.90
936.9355,-57.92
936.9365,-58.11
936.9375,-58.31
936.9385,-58.21
936.9395,-58.12
936.9404,-57.91
936.9414,-57.71
936.9424,-57.62
936.9434,-57.53
936.9443,-57.76
936.9453,-57.99
936.9463,-58.02
936.9473,-58.05
936.9482,-58.04
936.9492,-58.03
936.9502,-58.07
936.9512,-58.11
936.9521,-58.14
936.9531,-58.17
936.9541,-58.08
936.9551,-57.98
936.9561,-57.52
936.9570,-57.05
936.9580,-56.77
936.9590,-56.48
936.9600,-57.03
936.9609,-57.58
936.9619,-57.89
936.9629,-58.20
936.9639,-58.24
936.9648,-58.28
936.9658,-58.23
936.9668,-58.19
936.9678,-58.19
936.9688,-58.19
936.9697,-58.09
936.9707,-57.99
936.9717,-57.84
936.9727,-57.69
936.9736,-57.62
936.9746,-57.56
936.9756,-57.72
936.9766,-57.88
936.9775,-58.00
936.9785,-58.12
936.9795,-58.07
936.9805,-58.03
936.9814,-57.70
936.9824,-57.38
936.9834,-57.53
936.9844,-57.68
936.9854,-57.66
936.9863,-57.64
936.9873,-57.59
936.9883,-57.54
936.9893,-57.38
936.9902,-57.22
936.9912,-57.41
936.9922,-57.59
936.9932,-57.83
936.9941,-58.08
936.9951,-58.14
936.9961,-58.20
936.9971,-57.99
936.9980,-57.79
936.9990,-57.81
937.0000,-57.82
937.0010,-57.87
937.0020,-57.91
937.0029,-57.82
937.0039,-57.73
937.0049,-57.44
937.0059,-57.15
937.0068,-57.44
937.0078,-57.74
937.0088,-58.09
937.0098,-58.45
937.0107,-58.49
937.0117,-58.52
937.0127,-58.32
937.0137,-58.12
937.0146,-58.02
937.0156,-57.93
937.0166,-57.88
937.0176,-57.84
937.0186,-57.77
937.0195,-57.71
937.0205,-57.69
937.0215,-57.68
937.0225,-57.75
937.0234,-57.81
937.0244,-58.11
937.0254,-58.40
937.0264,-58.43
937.0273,-58.46
937.0283,-58.23
937.0293,-57.99
937.0303,-57.81
937.0312,-57.63
937.0322,-57.60
937.0332,-57.56
937.0342,-57.63
937.0352,-57.69
937.0361,-57.72
937.0371,-57.76
937.0381,-57.74
937.0391,-57.73
937.0400,-57.98
937.0410,-58.24
937.0420,-58.24
937.0430,-58.24
937.0439,-58.01
937.0449,-57.79
937.0459,-57.48
937.0469,-57.16
937.0479,-57.41
937.0488,-57.66
937.0498,-57.65
937.0508,-57.63
937.0518,-57.62
937.0527,-57.60
937.0537,-57.75
937.0547,-57.90
937.0557,-58.09
937.0566,-58.29
937.0576,-58.32
937.0586,-58.35
937.0596,-58.21
937.0605,-58.07
937.0615,-57.93
937.0625,-57.80
937.0635,-57.94
937.0645,-58.08
937.0654,-58.18
937.0664,-58.29
937.0674,-58.29
937.0684,-58.30
937.0693,-58.04
937.0703,-57.77
937.0713,-57.94
937.0723,-58.11
937.0732,-58.22
937.0742,-58.33
937.0752,-58.21
937.0762,-58.10
937.0771,-57.84
937.0781,-57.58
937.0791,-57.56
937.0801,-57.54
937.0811,-57.70
937.0820,-57.87
937.0830,-58.11
937.0840,-58.34
937.0850,-58.30
937.0859,-58.26
937.0869,-58.23
937.0879,-58.19
937.0889,-58.20
937.0898,-58.20
937.0908,-58.21
937.0918,-58.22
937.0928,-57.93
937.0938,-57.63
937.0947,-57.68
937.0957,-57.72
937.0967,-58.06
937.0977,-58.39
937.0986,-58.24
937.0996,-58.08
937.1006,-58.12
937.1016,-58.15
937.1025,-58.21
937.1035,-58.26
937.1045,-58.31
937.1055,-58.35
937.1064,-58.26
937.1074,-58.17
937.1084,-58.06
937.1094,-57.95
937.1104,-58.03
937.1113,-58.11
937.1123,-58.22
937.1133,-58.33
937.1143,-58.40
937.1152,-58.46
937.1162,-58.34
937.1172,-58.22
937.1182,-57.96
937.1191,-57.71
937.1201,-57.84
937.1211,-57.98
937.1221,-58.04
937.1230,-58.10
937.1240,-57.94
937.1250,-57.78
937.1260,-57.73
937.1270,-57.68
937.1279,-57.92
937.1289,-58.15
937.1299,-58.33
937.1309,-58.51
937.1318,-58.48
937.1328,-58.46
937.1338,-58.27
937.1348,-58.08
937.1357,-58.16
937.1367,-58.25
937.1377,-58.25
937.1387,-58.24
937.1396,-58.24
937.1406,-58.25
937.1416,-58.17
937.1426,-58.09
937.1436,-58.36
937.1445,-58.62
937.1455,-58.62
937.1465,-58.62
937.1475,-58.38
937.1484,-58.14
937.1494,-58.20
937.1504,-58.27
937.1514,-58.29
937.1523,-58.31
937.1533,-58.34
937.1543,-58.37
937.1553,-58.35
937.1562,-58.34
937.1572,-58.24
937.1582,-58.14
937.1592,-58.35
937.1602,-58.56
937.1611,-58.71
937.1621,-58.87
937.1631,-58.74
937.1641,-58.62
937.1650,-58.36
937.1660,-58.10
937.1670,-58.09
937.1680,-58.07
937.1689,-58.21
937.1699,-58.36
937.1709,-58.41
937.1719,-58.47
937.1729,-58.38
937.1738,-58.29
937.1748,-58.28
937.1758,-58.27
937.1768,-58.46
937.1777,-58.65
937.1787,-58.66
937.1797,-58.68
937.1807,-58.38
937.1816,-58.09
937.1826,-58.04
937.1836,-58.00
937.1846,-58.25
937.1855,-58.50
937.1865,-58.59
937.1875,-58.67
937.1885,-58.67
937.1895,-58.67
937.1904,-58.65
937.1914,-58.63
937.1924,-58.60
937.1934,-58.58
937.1943,-58.32
937.1953,-58.07
937.1963,-58.07
937.1973,-58.07
937.1982,-58.18
937.1992,-58.29
937.2002,-58.41
937.2012,-58.53
937.2021,-58.62
937.2031,-58.72
937.2041,-58.64
937.2051,-58.57
937.2061,-58.41
937.2070,-58.25
937.2080,-58.32
937.2090,-58.39
937.2100,-58.35
937.2109,-58.32
937.2119,-58.23
937.2129,-58.14
937.2139,-57.98
937.2148,-57.82
937.2158,-58.01
937.2168,-58.19
937.2178,-58.31
937.2188,-58.44
937.2197,-58.49
937.2207,-58.55
937.2217,-58.36
937.2227,-58.18
937.2236,-58.22
937.2246,-58.25
937.2256,-58.37
937.2266,-58.49
937.2275,-58.47
937.2285,-58.44
937.2295,-58.27
937.2305,-58.09
937.2314,-58.24
937.2324,-58.40
937.2334,-58.60
937.2344,-58.81
937.2354,-58.83
937.2363,-58.86
937.2373,-58.63
937.2383,-58.41
937.2393,-58.38
937.2402,-58.36
937.2412,-58.21
937.2422,-58.06
937.2432,-57.99
937.2441,-57.93
937.2451,-58.06
937.2461,-58.19
937.2471,-58.36
937.2480,-58.53
937.2490,-58.66
937.2500,-58.78
937.2510,-58.77
937.2520,-58.75
937.2529,-58.50
937.2539,-58.25
937.2549,-58.18
937.2559,-58.11
937.2568,-58.21
937.2578,-58.30
937.2588,-58.25
937.2598,-58.19
937.2607,-58.17
937.2617,-58.15
937.2627,-58.24
937.2637,-58.33
937.2646,-58.52
937.2656,-58.70
937.2666,-58.69
937.2676,-58.68
937.2686,-58.44
937.2695,-58.19
937.2705,-58.04
937.2715,-57.88
937.2725,-58.13
937.2734,-58.39
937.2744,-58.48
937.2754,-58.58
937.2764,-58.58
937.2773,-58.58
937.2783,-58.56
937.2793,-58.55
937.2803,-58.67
937.2812,-58.79
937.2822,-58.81
937.2832,-58.83
937.2842,-58.66
937.2852,-58.49
937.2861,-58.39
937.2871,-58.29
937.2881,-58.21
937.2891,-58.14
937.2900,-58.02
937.2910,-57.91
937.2920,-58.14
937.2930,-58.38
937.2939,-58.48
937.2949,-58.59
937.2959,-58.70
937.2969,-58.81
937.2979,-58.77
937.2988,-58.74
937.2998,-58.56
937.3008,-58.38
937.3018,-58.28
937.3027,-58.18
937.3037,-58.26
937.3047,-58.33
937.3057,-58.44
937.3066,-58.55
937.3076,-58.62
937.3086,-58.69
937.3096,-58.61
937.3105,-58.54
937.3115,-58.72
937.3125,-58.90
937.3135,-58.89
937.3145,-58.89
937.3154,-58.77
937.3164,-58.64
937.3174,-58.35
937.3184,-58.06
937.3193,-58.19
937.3203,-58.31
937.3213,-58.56
937.3223,-58.80
937.3232,-58.88
937.3242,-58.96
937.3252,-58.93
937.3262,-58.89
937.3271,-58.89
937.3281,-58.90
937.3291,-58.95
937.3301,-59.00
937.3311,-58.89
937.3320,-58.78
937.3330,-58.72
937.3340,-58.66
937.3350,-58.64
937.3359,-58.62
937.3369,-58.49
937.3379,-58.36
937.3389,-58.52
937.3398,-58.68
937.3408,-58.72
937.3418,-58.76
937.3428,-58.66
937.3438,-58.56
937.3447,-58.56
937.3457,-58.55
937.3467,-58.48
937.3477,-58.42
937.3486,-58.37
937.3496,-58.32
937.3506,-58.46
937.3516,-58.60
937.3525,-58.74
937.3535,-58.88
937.3545,-58.95
937.3555,-59.02
937.3564,-58.87
937.3574,-58.71
937.3584,-58.69
937.3594,-58.67
937.3604,-58.80
937.3613,-58.92
937.3623,-58.83
937.3633,-58.74
937.3643,-58.65
937.3652,-58.56
937.3662,-58.51
937.3672,-58.46
937.3682,-58.76
937.3691,-59.05
937.3701,-59.13
937.3711,-59.20
937.3721,-59.12
937.3730,-59.04
937.3740,-58.90
937.3750,-58.76
937.3760,-58.78
937.3770,-58.80
937.3779,-58.83
937.3789,-58.85
937.3799,-58.78
937.3809,-58.72
937.3818,-58.82
937.3828,-58.92
937.3838,-58.81
937.3848,-58.70
937.3857,-58.69
937.3867,-58.68
937.3877,-58.80
937.3887,-58.93
937.3896,-58.69
937.3906,-58.44
937.3916,-58.45
937.3926,-58.45
937.3936,-58.55
937.3945,-58.65
937.3955,-58.65
937.3965,-58.66
937.3975,-58.70
937.3984,-58.75
937.3994,-58.89
937.4004,-59.03
937.4014,-59.11
937.4023,-59.19
937.4033,-59.05
937.4043,-58.91
937.4053,-58.66
937.4062,-58.40
937.4072,-58.51
937.4082,-58.62
937.4092,-58.80
937.4102,-58.98
937.4111,-59.03
937.4121,-59.08
937.4131,-58.90
937.4141,-58.72
937.4150,-58.81
937.4160,-58.90
937.4170,-59.03
937.4180,-59.16
937.4189,-59.11
937.4199,-59.05
937.4209,-58.89
937.4219,-58.72
937.4229,-58.72
937.4238,-58.71
937.4248,-58.77
937.4258,-58.82
937.4268,-58.87
937.4277,-58.93
937.4287,-58.95
937.4297,-58.97
937.4307,-58.90
937.4316,-58.82
937.4326,-58.62
937.4336,-58.41
937.4346,-58.55
937.4355,-58.70
937.4365,-58.67
937.4375,-58.64
937.4385,-58.59
937.4395,-58.53
937.4404,-58.57
937.4414,-58.62
937.4424,-58.70
937.4434,-58.79
937.4443,-58.81
937.4453,-58.83
937.4463,-58.77
937.4473,-58.71
937.4482,-58.83
937.4492,-58.96
937.4502,-58.88
937.4512,-58.81
937.4521,-58.63
937.4531,-58.45
937.4541,-58.36
937.4551,-58.26
937.4561,-58.55
937.4570,-58.83
937.4580,-58.88
937.4590,-58.94
937.4600,-58.80
937.4609,-58.66
937.4619,-58.42
937.4629,-58.17
937.4639,-58.32
937.4648,-58.47
937.4658,-58.50
937.4668,-58.52
937.4678,-58.44
937.4688,-58.35
937.4697,-58.34
937.4707,-58.32
937.4717,-58.35
937.4727,-58.38
937.4736,-58.41
937.4746,-58.44
937.4756,-58.30
937.4766,-58.15
937.4775,-57.99
937.4785,-57.83
937.4795,-57.60
937.4805,-57.37
937.4814,-57.38
937.4824,-57.38
937.4834,-57.46
937.4844,-57.54
937.4854,-57.38
937.4863,-57.21
937.4873,-57.15
937.4883,-57.08
937.4893,-57.07
937.4902,-57.05
937.4912,-56.86
937.4922,-56.68
937.4932,-56.27
937.4941,-55.87
937.4951,-55.37
937.4961,-54.88
937.4971,-54.56
937.4980,-54.23
937.4990,-56.21
937.5000,-58.19
937.5010,-56.08
937.5020,-53.98
937.5029,-54.38
937.5039,-54.78
937.5049,-55.44
937.5059,-56.09
937.5068,-56.39
937.5078,-56.69
937.5088,-56.72
937.5098,-56.75
937.5107,-56.93
937.5117,-57.11
937.5127,-57.31
937.5137,-57.51
937.5146,-57.57
937.5156,-57.63
937.5166,-57.74
937.5176,-57.85
937.5186,-58.07
937.5195,-58.30
937.5205,-58.57
937.5215,-58.84
937.5225,-59.05
937.5234,-59.25
937.5244,-59.29
937.5254,-59.33
937.5264,-59.18
937.5273,-59.03
937.5283,-58.96
937.5293,-58.90
937.5303,-59.26
937.5312,-59.63
937.5322,-59.64
937.5332,-59.65
937.5342,-59.66
937.5352,-59.67
937.5361,-59.81
937.5371,-59.95
937.5381,-60.00
937.5391,-60.05
937.5400,-59.92
937.5410,-59.80
937.5420,-59.58
937.5430,-59.36
937.5439,-59.69
937.5449,-60.02
937.5459,-60.06
937.5469,-60.10
937.5479,-59.96
937.5488,-59.81
937.5498,-59.53
937.5508,-59.25
937.5518,-59.64
937.5527,-60.03
937.5537,-60.25
937.5547,-60.46
937.5557,-60.20
937.5566,-59.93
937.5576,-59.89
937.5586,-59.85
937.5596,-60.14
937.5605,-60.43
937.5615,-60.50
937.5625,-60.57
937.5635,-60.46
937.5645,-60.35
937.5654,-60.24
937.5664,-60.13
937.5674,-60.28
937.5684,-60.42
937.5693,-60.56
937.5703,-60.70
937.5713,-60.68
937.5723,-60.65
937.5732,-60.35
937.5742,-60.04
937.5752,-59.76
937.5762,-59.48
937.5771,-59.82
937.5781,-60.16
937.5791,-60.41
937.5801,-60.66
937.5811,-60.32
937.5820,-59.97
937.5830,-60.09
937.5840,-60.21
937.5850,-60.44
937.5859,-60.67
937.5869,-60.64
937.5879,-60.61
937.5889,-60.22
937.5898,-59.82
937.5908,-59.94
937.5918,-60.06
937.5928,-60.35
937.5938,-60.65
937.5947,-60.65
937.5957,-60.65
937.5967,-60.41
937.5977,-60.18
937.5986,-60.14
937.5996,-60.11
937.6006,-60.42
937.6016,-60.74
937.6025,-60.65
937.6035,-60.56
937.6045,-60.29
937.6055,-60.02
937.6064,-60.28
937.6074,-60.54
937.6084,-60.68
937.6094,-60.82
937.6104,-60.78
937.6113,-60.74
937.6123,-60.47
937.6133,-60.21
937.6143,-60.19
937.6152,-60.18
937.6162,-60.43
937.6172,-60.68
937.6182,-60.77
937.6191,-60.86
937.6201,-60.78
937.6211,-60.70
937.6221,-60.22
937.6230,-59.73
937.6240,-59.84
937.6250,-59.95
937.6260,-60.38
937.6270,-60.81
937.6279,-60.61
937.6289,-60.41
937.6299,-60.09
937.6309,-59.77
937.6318,-60.26
937.6328,-60.75
937.6338,-60.83
937.6348,-60.92
937.6357,-60.71
937.6367,-60.50
937.6377,-60.03
937.6387,-59.55
937.6396,-60.01
937.6406,-60.47
937.6416,-60.64
937.6426,-60.82
937.6436,-60.78
937.6445,-60.74
937.6455,-60.46
937.6465,-60.18
937.6475,-60.40
937.6484,-60.61
937.6494,-60.72
937.6504,-60.83
937.6514,-60.58
937.6523,-60.33
937.6533,-60.38
937.6543,-60.44
937.6553,-60.64
937.6562,-60.85
937.6572,-60.87
937.6582,-60.89
937.6592,-60.83
937.6602,-60.78
937.6611,-60.52
937.6621,-60.26
937.6631,-60.33
937.6641,-60.41
937.6650,-60.59
937.6660,-60.77
937.6670,-60.75
937.6680,-60.73
937.6689,-60.30
937.6699,-59.87
937.6709,-59.53
937.6719,-59.19
937.6729,-59.57
937.6738,-59.94
937.6748,-60.03
937.6758,-60.13
937.6768,-59.98
937.6777,-59.83
937.6787,-59.91
937.6797,-59.98
937.6807,-60.35
937.6816,-60.72
937.6826,-60.48
937.6836,-60.24
937.6846,-59.62
937.6855,-59.00
937.6865,-59.11
937.6875,-59.23
937.6885,-59.77
937.6895,-60.32
937.6904,-60.21
937.6914,-60.10
937.6924,-59.99
937.6934,-59.88
937.6943,-59.93
937.6953,-59.97
937.6963,-60.10
937.6973,-60.22
937.6982,-60.00
937.6992,-59.77
937.7002,-59.77
937.7012,-59.77
937.7021,-59.95
937.7031,-60.14
937.7041,-60.27
937.7051,-60.40
937.7061,-60.23
937.7070,-60.06
937.7080,-59.28
937.7090,-58.51
937.7100,-57.81
937.7109,-57.11
937.7119,-57.72
937.7129,-58.34
937.7139,-59.01
937.7148,-59.68
937.7158,-59.51
937.7168,-59.35
937.7178,-58.94
937.7188,-58.54
937.7197,-58.96
937.7207,-59.38
937.7217,-59.34
937.7227,-59.31
937.7236,-59.23
937.7246,-59.15
937.7256,-58.75
937.7266,-58.34
937.7275,-58.36
937.7285,-58.37
937.7295,-58.44
937.7305,-58.52
937.7314,-57.64
937.7324,-56.76
937.7334,-56.62
937.7344,-56.49
937.7354,-56.95
937.7363,-57.41
937.7373,-57.27
937.7383,-57.13
937.7393,-57.26
937.7402,-57.38
937.7412,-57.08
937.7422,-56.78
937.7432,-55.79
937.7441,-54.80
937.7451,-55.23
937.7461,-55.66
937.7471,-54.94
937.7480,-54.22
937.7490,-55.19
937.7500,-56.17
937.7510,-56.44
937.7520,-56.70
937.7529,-56.50
937.7539,-56.30
937.7549,-56.58
937.7559,-56.87
937.7568,-56.28
937.7578,-55.70
937.7588,-55.25
937.7598,-54.80
937.7607,-55.70
937.7617,-56.60
937.7627,-56.40
937.7637,-56.20
937.7646,-56.02
937.7656,-55.85
937.7666,-55.95
937.7676,-56.04
937.7686,-56.19
937.7695,-56.34
937.7705,-57.31
937.7715,-58.28
937.7725,-58.28
937.7734,-58.28
937.7744,-57.22
937.7754,-56.15
937.7764,-56.36
937.7773,-56.56
937.7783,-55.37
937.7793,-54.19
937.7803,-52.79
937.7812,-51.39
937.7822,-52.41
937.7832,-53.44
937.7842,-54.94
937.7852,-56.43
937.7861,-56.69
937.7871,-56.95
937.7881,-56.82
937.7891,-56.69
937.7900,-56.79
937.7910,-56.89
937.7920,-56.01
937.7930,-55.12
937.7939,-54.96
937.7949,-54.79
937.7959,-54.59
937.7969,-54.39
937.7979,-53.89
937.7988,-53.40
937.7998,-53.58
937.8008,-53.75
937.8018,-54.90
937.8027,-56.05
937.8037,-55.69
937.8047,-55.33
937.8057,-53.78
937.8066,-52.23
937.8076,-52.78
937.8086,-53.32
937.8096,-54.74
937.8105,-56.16
937.8115,-55.83
937.8125,-55.51
937.8135,-55.36
937.8145,-55.22
937.8154,-53.63
937.8164,-52.04
937.8174,-51.56
937.8184,-51.09
937.8193,-52.20
937.8203,-53.32
937.8213,-53.61
937.8223,-53.91
937.8232,-54.24
937.8242,-54.56
937.8252,-54.04
937.8262,-53.52
937.8271,-54.24
937.8281,-54.97
937.8291,-54.54
937.8301,-54.11
937.8311,-54.79
937.8320,-55.47
937.8330,-55.50
937.8340,-55.54
937.8350,-55.91
937.8359,-56.28
937.8369,-55.99
937.8379,-55.70
937.8389,-54.23
937.8398,-52.76
937.8408,-52.76
937.8418,-52.76
937.8428,-52.18
937.8438,-51.60
937.8447,-50.35
937.8457,-49.09
937.8467,-49.25
937.8477,-49.41
937.8486,-50.36
937.8496,-51.30
937.8506,-50.79
937.8516,-50.28
937.8525,-51.12
937.8535,-51.96
937.8545,-52.42
937.8555,-52.87
937.8564,-51.81
937.8574,-50.75
937.8584,-50.72
937.8594,-50.68
937.8604,-50.42
937.8613,-50.16
937.8623,-49.82
937.8633,-49.48
937.8643,-49.20
937.8652,-48.92
937.8662,-48.74
937.8672,-48.56
937.8682,-48.13
937.8691,-47.71
937.8701,-46.70
937.8711,-45.69
937.8721,-44.56
937.8730,-43.43
937.8740,-42.82
937.8750,-42.22
937.8760,-44.17
937.8770,-46.13
937.8779,-47.06
937.8789,-47.99
937.8799,-47.40
937.8809,-46.81
937.8818,-45.40
937.8828,-43.99
937.8838,-42.17
937.8848,-40.35
937.8857,-41.27
937.8867,-42.19
937.8877,-43.60
937.8887,-45.01
937.8896,-43.91
937.8906,-42.81
937.8916,-41.69
937.8926,-40.58
937.8936,-40.71
937.8945,-40.85
937.8955,-40.87
937.8965,-40.90
937.8975,-40.82
937.8984,-40.75
937.8994,-41.06
937.9004,-41.37
937.9014,-41.81
937.9023,-42.25
937.9033,-42.27
937.9043,-42.29
937.9053,-41.99
937.9062,-41.69
937.9072,-39.42
937.9082,-37.16
937.9092,-35.43
937.9102,-33.69
937.9111,-33.62
937.9121,-33.54
937.9131,-35.78
937.9141,-38.02
937.9150,-38.28
937.9160,-38.54
937.9170,-39.71
937.9180,-40.89
937.9189,-41.51
937.9199,-42.12
937.9209,-39.92
937.9219,-37.72
937.9229,-36.99
937.9238,-36.26
937.9248,-36.45
